product_id,product_code,barcode,product_name,category,unit,cost_price,selling_price,min_stock,image_url,active,count_status
c10b3fa1-69fd-4dc4-894a-c68a9a8a10d4,M0016,,Grey Goose Altius,MAT-Vodka,bottle(750),"6,869.03",0,0,,FALSE,excluded
6eda51b7-db31-42f8-87c9-8b90ecfa6846,M002104,,Grey Goose Altius 1.75 L,MAT-Vodka,bottle(1750),"15,835.93",0,0,,FALSE,excluded
1637fbd5-c9c0-4538-af0f-172a51eae1ca,M0093,,Gilbeys Vodka,MAT-Vodka,bottle(1000),408,0,0,,TRUE,excluded
006085ba-f877-46fe-b146-092dc177f80c,M0195,,Ciroc,MAT-Vodka,bottle(750),"1,866.08",0,0,,FALSE,excluded
8a06e2f8-5920-4ed4-9911-a9e9697b9a40,M02103,,Beluga,MAT-Vodka,Bottle(700MI),"1,904.00",0,0,,TRUE,active
c26244e3-b85f-4d64-b69e-1a3b497262fa,M201,,Smirnoff,MAT-Vodka,Bottle(700MI),0.77,0,0,,FALSE,excluded
13ac7048-a6d8-4054-b9d9-b4425caad040,M0037,,Monkey Shoulder,MAT-Whisky,bottle(750),"1,457.93",0,0,,TRUE,active
b9165b1d-3772-4982-9821-668f8f664b8d,M0038,,JW. Gold Label,MAT-Whisky,bottle(750),"2,028.00",0,0,,TRUE,active
2bd62201-46a8-4929-9364-0fc1b74f0412,M0039,,Chivas Regal 18 YR,MAT-Whisky,bottle(700),"2,801.89",0,0,,TRUE,active
8fa11c1c-0508-40ee-b867-c9eefdf3f730,M0040,,Hibiki Harmony,MAT-Whisky,bottle(700),"4,990.02",0,0,,TRUE,active
55888966-5ca8-4cb1-8c32-d90184d0fbcc,M0042,,JW. Blue Label,MAT-Whisky,bottle(750),"9,168.98",0,0,,FALSE,active
6b5848ea-35f1-4b56-9e2d-09b8a8737a13,M0138,,Golden Stag,MAT-Whisky,Bottle(700MI),377.02,0,0,,TRUE,excluded
906c1e7d-4c94-4d14-b9a0-9acb7c6a0712,M0139,,Chivas Regal 12YR,MAT-Whisky,Bottle(700MI),"1,252.37",0,0,,TRUE,active
a933d7db-3061-4518-9849-68b46d4f76e7,M0140,,Suntory Whiskey,MAT-Whisky,ขวด,989.99,0,0,,TRUE,active
6ad9745e-9ea6-4fbd-8991-f1701b37eeab,M00084,,Terre di mario vini blanco,MAT-Wine,bottle(750),410.03,0,0,,FALSE,excluded
3279c19b-69d3-400c-bcb4-428253594758,M00085,,El Miracle No.1,MAT-Wine,bottle(750),515.03,0,0,,FALSE,active
8b16e0f8-11bf-461d-ac11-45cba8aa6ebd,M00086,,Astrale rosso D'italia,MAT-Wine,bottle(750),527.03,0,0,,FALSE,excluded
b22ae1c9-6efd-417e-8175-505a4afae49a,M00087,,Tempranillo Garnacha,MAT-Wine,bottle(750),440.03,0,0,,FALSE,excluded
8b8bc051-ce75-4af0-a02a-390fbb78ad02,M00088,,Macabeo/Sauvignon,MAT-Wine,bottle(750),420,0,0,,FALSE,excluded
414659a1-96da-4aeb-a9ca-8368c9478834,M00089,,Roodeberg Black 2021,MAT-Wine,bottle(750),594.98,0,0,,FALSE,excluded
71e53f8d-8c1c-48de-a656-043f3045ddb2,M00090,,Espania sauvigon blanc,MAT-Wine,bottle(750),440.03,0,0,,TRUE,active
29693a93-f8dd-4888-97b9-080ee9ef4659,M00091,,Espania Tempranillo Garnacha,MAT-Wine,bottle(750),420,0,0,,TRUE,active
75df69b8-f6b1-41b8-b343-2c2cd2f70767,M00093,,Gran Sello Tempranillo,MAT-Wine,bottle(750),699.98,0,0,,TRUE,active
6dfab828-715d-4f93-bbb7-661607af2feb,M00094,,Contrapunto Albarino,MAT-Wine,bottle(750),699.98,0,0,,FALSE,active
b15b9bb6-8c88-4921-a00b-09d80af14827,M00095,,Gerard bertrand art de vivre red,MAT-Wine,bottle(750),960,0,0,,TRUE,active
b71ae1e0-2839-40d5-9606-cab4a7c2802b,M00096,,Gerard bertrand art de vivre rose,MAT-Wine,bottle(750),960,0,0,,TRUE,active
9ebd0404-6e40-4453-b61a-ad3f8e15195c,M00097,,Gerard bertrand art de vivre White,MAT-Wine,bottle(750),960,0,0,,TRUE,active
e408cacb-79db-438c-bf5c-b2da322dee43,M0061,,Chablis AOC,MAT-Wine,bottle(750),"1,070.03",0,0,,TRUE,active
48c66a97-50eb-47ac-9fa4-cfd0b045a13e,M0062,,Reguta white,MAT-Wine,bottle(750),699.98,0,0,,TRUE,active
f20cfd64-8479-4728-8be0-c4eb17f70e17,M0063,,Reguta Red,MAT-Wine,bottle(750),750,0,0,,TRUE,active
589da3a3-0711-4c8b-824e-cc3343c85556,M0064,,Quattronotti Appassimento,MAT-Wine,bottle(750),660.9,0,0,,TRUE,active
6037d8ce-f275-404e-ad26-523902c29845,M0079,,Chateau Cantenac brown 2016,MAT-Wine,bottle(750),"4,230.00",0,0,,FALSE,excluded
6f873fde-891e-42ec-876b-c15e29da8298,M0082,,"CIOS DU MARQUIS,2011",MAT-Wine,bottle(750),"4,050.00",0,0,,FALSE,excluded
97349286-1c33-4a7c-81c5-fb734788be54,M0083,,Alter EGO Chateau 2019,MAT-Wine,bottle(750),"6,095.03",0,0,,FALSE,excluded
b60f0d3a-cc9c-4931-b3c6-08d1522d0f84,M190,,สเปย์ปรับอากาศกลิ่นฟอรัส,MAT-แม่บ้าน,ขวด,0,0,0,,FALSE,excluded
c49b912a-dd7f-48f9-ac12-ae0811879b7c,M191,,กระดาษชำระ/ม้วน,MAT-แม่บ้าน,ม้วน,0,0,0,,FALSE,excluded
2334a9be-8311-43ae-9c3a-39f7d13f4d15,M192,,กระดาษเช็ดปาก,MAT-แม่บ้าน,แพ็ค,0,0,0,,FALSE,excluded
5f464f2f-4000-4fec-a4e6-746ce43754d5,M193,,ถุงขยะ 24x28,MAT-แม่บ้าน,แพ็ค,0,0,0,,FALSE,excluded
f53c28ae-f0a2-42e6-9b4e-95d4f91d2d5b,M194,,กระดาษเช็ดมือ,MAT-แม่บ้าน,กล่อง,0,0,0,,FALSE,excluded
fe914754-6721-4231-9e42-a7010291954c,M195,,สเปย์ปรับอากาศกลิ่นออเร้นจ์,MAT-แม่บ้าน,ขวด,0,0,0,,FALSE,excluded
a8204676-de7a-40b7-8e8f-b5189ff177d7,M196,,ถุงขยะ 36x45,MAT-แม่บ้าน,แพ็ค,0,0,0,,FALSE,excluded
033bf833-7872-4215-b730-305b8317327c,M197,,น้ำยาถูพื้น,MAT-แม่บ้าน,ลิตร(5.2),0,0,0,,FALSE,excluded
d8e6b507-a5d4-46c5-a45b-a637db7de554,M198,,สบู่เหลวล้างมือ 3M,MAT-แม่บ้าน,L(3.8),0,0,0,,FALSE,excluded
99f5194b-f98c-4471-90dd-9da8305b0f65,M199,,น้ำยาเช็ดกระจก,MAT-แม่บ้าน,L(5),0,0,0,,FALSE,excluded
0c94c842-cfcf-45c9-b7f7-a7c1071eeb43,M200,,สบู่เหลวล้างมือ ตราเวียล่า,MAT-แม่บ้าน,L(3.8),0,0,0,,FALSE,excluded
3e883784-5543-4382-8706-8ebec246c914,WO0001,,Leitz Reisling 0%,MAT-Wine 0%,,0,0,0,,TRUE,active
445534e6-315c-4d34-9fa1-89878f54d4e2,WO0002,,Leitz Pinot Noir 0%,MAT-Wine 0%,bottle(700),0,0,0,,TRUE,active
e72de30c-37a0-41a2-bc45-06989a8cd219,WO0003,,Noughty Chardonnay,MAT-Wine 0%,bottle(750),0,0,0,,TRUE,active
07a8d5f5-dbb6-49a5-b86a-a042b8302784,WO0004,,Noughty Rose,MAT-Wine 0%,bottle(750),0,0,0,,TRUE,active
70dbda60-3150-4558-96d0-c1b452ebc4c8,M222,,818 Blanco,MAT-Tequila,bottle(750),0,0,0,,TRUE,active
c037ee3b-c758-4e58-8f87-077118320ebb,M02104,,Sawasdee,MAT-Vodka,bottle(700),0,0,0,,TRUE,active
